Course,Course__FAA_,Title,Period,Division,Branch,Type,Delivery,Is_Active__course_,Is_Cancelled__course_,Cancelled_Date__course_,Class,Class_Start,Class_End,Is_Active__class_,Is_Cancelled__class_,Cancelled_Date__class_,Class_Favorability,Class_Favorability__eoc_,Class_Favorability__post_,Evaluations_Completed,Evaluations_Sent,Completion_Rate,Evaluation,Sent_Date,Completed_Date,Is_Completed,Days_to_Complete_Evaluation,Evaluation_Favorability,Question,Type__question_,Subtype__question_,Metric,Statement,Sort__question_,Statement__short_,Answer,Sentiment,Degree,Attitude,Response__positive_,Response__negative_,Sort__sentiment_,Comment,Comments_per_Eval,Category,Comment_Date,Is_Duplicate,Length__original_,Length,Word_Count,Sentence_Count,Question_Count,Exclamation_Count,Comments,Date,Use_Date,FY_Start,FY_End,Is_Holiday,Is_Weekday,Is_Last_Day_of_Month
40676,FAA40676,STARS SOFTWARE ADMINISTRATION AND SECURITY,180,AMA-400,AMA-421,COURSE,RES,Y,N,,104285,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.974683,0.966666,1,22,33,0.666666,1161101146,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,,End of Course,Resident,Instructor,,102,,,,,,,,,212903,2,Instructor,01NOV2016:00:00:00.000,N,9,9,2,1,0,0,see above,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50034,FAA50034,TERMINAL BASIC RADAR TRAINING,90,AMA-500,AMA-512,COURSE,RES,Y,N,,103284,18OCT2016:00:00:00.000,16NOV2016:00:00:00.000,Y,N,,0.981781,0.989556,0.954954,46,70,0.657142,1161020337,20OCT2016:00:00:00.000,14NOV2016:00:00:00.000,Y,25,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,214730,2,OverallCourse,14NOV2016:00:00:00.000,N,10,10,1,1,0,0,Excellent.,20161018,18OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000088,FAA21000088,OCEANIC AND INTERNATIONAL OPERATIONS,90,AMA-200,AMA-240,COURSE,RES,Y,N,,105023,31OCT2016:00:00:00.000,04NOV2016:00:00:00.000,Y,N,,0.983739,0.973913,1,43,51,0.843137,1161101302,01NOV2016:00:00:00.000,04NOV2016:00:00:00.000,Y,3,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,213610,1,OverallCourse,04NOV2016:00:00:00.000,N,9,9,2,1,0,1,Good Job!,20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
53330001,FAA53330001,TIME BASED FLOW MANAGEMENT (TBFM) TRAFFIC MANAGEMENT COORDINATOR TRAINING,90,AMA-500,AMA-500,COURSE,RES,Y,N,,105082,18OCT2016:00:00:00.000,26OCT2016:00:00:00.000,Y,N,,0.985365,1,0.933333,18,33,0.545454,1161025304,25OCT2016:00:00:00.000,26OCT2016:00:00:00.000,Y,1,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,212251,3,OverallCourse,26OCT2016:00:00:00.000,N,68,68,10,1,0,0,"The material was clear, the practice problems were not overwhelming.",20161018,18OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161212237,12DEC2016:00:00:00.000,03JAN2017:00:00:00.000,Y,22,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,220183,5,OverallCourse,03JAN2017:00:00:00.000,N,72,72,14,1,0,0,"Overall, I was very pleased with the pace of this portion of the course.",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000132,FAA21000132,INITIAL PROFESSIONALISM,90,AMA-200,AMA-230,COURSE,RES,Y,N,,103608,19OCT2016:00:00:00.000,24OCT2016:00:00:00.000,Y,N,,0.993403,1,0.981132,86,112,0.767857,1161024198,24OCT2016:00:00:00.000,24OCT2016:00:00:00.000,Y,0,1,,End of Course,Resident,Instructor,,102,,,,,,,,,211977,2,Instructor,24OCT2016:00:00:00.000,N,48,48,8,2,0,0,Instructors did a very good job. Very effective.,20161019,19OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
25704,FAA25704,FOUNDATIONS FOR PRINCIPAL INSPECTORS,90,AMA-200,AMA-230,COURSE,RES,Y,N,,105369,25OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,N,,0.923267,0.943548,0.891025,47,60,0.783333,1170126209,26JAN2017:00:00:00.000,01FEB2017:00:00:00.000,Y,6,1,,Post Course,Student,Training,,103,,,,,,,,,223158,2,Training,01FEB2017:00:00:00.000,N,426,426,73,3,0,0,"The class is misnamed. I thought, as many others did, that the class didn't really apply to people wanting to be principle inspectors. It is a helpful class in that instructors shared experiences of being a Principle Inspector, but the course should be more focused on all the dutie",20161025,25OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
10527,FAA10527,TECHNICAL OPERATIONS OJT TECHNIQUES,90,AMA-20,AMA-23,COURSE,RES,Y,N,,105422,18OCT2016:00:00:00.000,20OCT2016:00:00:00.000,Y,N,,1,1,1,10,18,0.555555,1170118079,18JAN2017:00:00:00.000,30JAN2017:00:00:00.000,Y,12,1,,Post Course,Student,Compliment,,104,,,,,,,,,222916,1,Compliment,30JAN2017:00:00:00.000,N,188,188,36,2,0,0,The class got me thinking about how we train our new and incoming team members. We are coming up with a plan to document the training process and what to cover and the time frame involved.,20161018,18OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
15300089,FAA15300089,TARGETS INSTRUMENT PROCEDURE DESIGN FOR TERPS,90,AMA-800,AMA-800,COURSE,RES,Y,N,,106254,17OCT2016:00:00:00.000,18OCT2016:00:00:00.000,Y,N,,0.971014,1,0.851851,14,28,0.5,1161017278,17OCT2016:00:00:00.000,18OCT2016:00:00:00.000,Y,1,1,,End of Course,Resident,Instructor,,102,,,,,,,,,211216,2,Instructor,18OCT2016:00:00:00.000,N,48,48,7,1,0,0,Quite effective at having the class participate.,20161017,17OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000135,FAA21000135,DESIGNATED PILOT EXAMINER (DPE) PAW,90,AMA-200,AMA-230,COURSE,RES,Y,N,,106295,25OCT2016:00:00:00.000,27OCT2016:00:00:00.000,Y,N,,1,1,1,27,42,0.642857,1161026295,26OCT2016:00:00:00.000,27OCT2016:00:00:00.000,Y,1,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,212504,2,OverallCourse,27OCT2016:00:00:00.000,N,23,23,2,1,0,0,"excellent, entertaining",20161025,25OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000132,FAA21000132,INITIAL PROFESSIONALISM,90,AMA-200,AMA-230,COURSE,RES,Y,N,,103608,19OCT2016:00:00:00.000,24OCT2016:00:00:00.000,Y,N,,0.993403,1,0.981132,86,112,0.767857,1161024205,24OCT2016:00:00:00.000,24OCT2016:00:00:00.000,Y,0,1,,End of Course,Resident,Instructor,,102,,,,,,,,,211979,2,Instructor,24OCT2016:00:00:00.000,N,378,378,59,5,1,1,"Hearing tended to be difficult at times when the double room was open. Often, the sound of a squeaking chair or persons passing in the hall made hearing the instructor from the other side of the room difficult/impossible. Consistent use of microphones may correct this?Instructors d",20161019,19OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
15300062,FAA15300062,DEPARTURE PROCEDURES,90,AMA-800,AMA-800,COURSE,RES,Y,N,,104235,26OCT2016:00:00:00.000,04NOV2016:00:00:00.000,Y,N,,0.986817,0.985714,0.99099,53,76,0.697368,1161028133,28OCT2016:00:00:00.000,04NOV2016:00:00:00.000,Y,7,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,213581,2,OverallCourse,04NOV2016:00:00:00.000,N,9,9,1,1,0,0,Excellent,20161026,26OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96957,20OCT2016:00:00:00.000,18JAN2017:00:00:00.000,Y,N,,0.928571,0.951127,1,40,55,0.727272,1161212276,12DEC2016:00:00:00.000,13JAN2017:00:00:00.000,Y,32,1,,End of Course,Resident,Instructor,,102,,,,,,,,,221295,2,Instructor,13JAN2017:00:00:00.000,N,322,322,61,3,0,0,Our lead instructors were great and would fight for us if we had problems. The lab instructors were very conflicting and would have problems with the way our leads would teach us but it should not be up to them. Also the instructor demo is suppose to be helpful but it could actuall,20161020,20OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96957,20OCT2016:00:00:00.000,18JAN2017:00:00:00.000,Y,N,,0.928571,0.951127,1,40,55,0.727272,1161013196,13OCT2016:00:00:00.000,01DEC2016:00:00:00.000,Y,49,0.846153,,Intermediate Co,Intermedia,OverallCourse,,101,,,,,,,,,216957,7,OverallCourse,01DEC2016:00:00:00.000,N,166,166,26,2,0,0,I believe it is highly inappropriate to have students remoting for other students evals. Other students should not be witness to our performance during an evaluation.,20161020,20OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
15300089,FAA15300089,TARGETS INSTRUMENT PROCEDURE DESIGN FOR TERPS,90,AMA-800,AMA-800,COURSE,RES,Y,N,,106254,17OCT2016:00:00:00.000,18OCT2016:00:00:00.000,Y,N,,0.971014,1,0.851851,14,28,0.5,1161017282,17OCT2016:00:00:00.000,18OCT2016:00:00:00.000,Y,1,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,211223,1,OverallCourse,18OCT2016:00:00:00.000,Y,49,49,7,1,0,0,"Well prepared, well thought out, well instructed.",20161017,17OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
42084001,FAA42084001,COMMON DIGITIZER - 2A/B/D MAINTENANCE,90,AMA-400,AMA-415,COURSE,RES,Y,N,,104615,12OCT2016:00:00:00.000,08NOV2016:00:00:00.000,Y,N,,0.983333,0.979591,1,5,12,0.416666,1170206077,06FEB2017:00:00:00.000,08FEB2017:00:00:00.000,Y,2,1,,Post Course,Student,Training,,103,,,,,,,,,224284,1,Training,08FEB2017:00:00:00.000,N,66,66,15,1,0,0,"much more can be taken out, teach where to find the info in the TI",20161012,12OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161117497,17NOV2016:00:00:00.000,16DEC2016:00:00:00.000,Y,29,1,,End of Course,Resident,Instructor,,102,,,,,,,,,219028,3,Instructor,16DEC2016:00:00:00.000,N,507,507,88,6,0,1,Lead and assistant Lead were awesome. Rest of instructors also make a big impact in training and I think they should be mentioned and applauded for all the patience and effort they put into teaching us air traffic in such a short time. Instructors that made this training amazing we,20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
1299,FAA01299,MANAGERIAL COACHING & MENTORING,90,AMA-3,AMA-3,COURSE,RES,Y,N,,103248,25OCT2016:00:00:00.000,27OCT2016:00:00:00.000,Y,N,,1,,1,6,10,0.6,1170125002,25JAN2017:00:00:00.000,25JAN2017:00:00:00.000,Y,0,1,,Post Course,Student,Compliment,,104,,,,,,,,,222073,1,Compliment,25JAN2017:00:00:00.000,N,285,285,50,3,0,0,The current instructor teams you have are fantastic. I'm not sure if it was planned but the last 2 courses I attended the instructors were 1 pro and 1 former FAA ATM/DM. Excellent combination and easily related the material and course objectives to what we experience on a daily bas,20161025,25OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50034,FAA50034,TERMINAL BASIC RADAR TRAINING,90,AMA-500,AMA-512,COURSE,RES,Y,N,,103284,18OCT2016:00:00:00.000,16NOV2016:00:00:00.000,Y,N,,0.981781,0.989556,0.954954,46,70,0.657142,1161020346,20OCT2016:00:00:00.000,14NOV2016:00:00:00.000,Y,25,1,,End of Course,Resident,Instructor,,102,,,,,,,,,214739,2,Instructor,14NOV2016:00:00:00.000,N,82,82,10,1,0,0,"Instructors were highly knowledgeable, helpful, and patient when running scenarios",20161018,18OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40181001,FAA40181001,DIRECT CURRENT (DC) BUS HARDWARE MAINTENANCE,90,AMA-400,AMA-425,COURSE,RES,Y,N,,104700,26OCT2016:00:00:00.000,02NOV2016:00:00:00.000,Y,N,,1,1,1,17,24,0.708333,1161102362,02NOV2016:00:00:00.000,02NOV2016:00:00:00.000,Y,0,1,,End of Course,Resident,Instructor,,102,,,,,,,,,213144,1,Instructor,02NOV2016:00:00:00.000,N,184,184,28,5,0,3,Best Instructors I have ever had! Kept my attention...Answered all questions without making me feel silly for asking...AND presented all material in ways that I understood! Thank Yous!,20161026,26OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161212240,12DEC2016:00:00:00.000,03JAN2017:00:00:00.000,Y,22,1,,End of Course,Resident,Instructor,,102,,,,,,,,,220187,3,Instructor,03JAN2017:00:00:00.000,N,120,120,22,2,0,0,I don't have enough good things to say about our lead Roy Harris and our a-lead Joe Stapleton. both have been fantastic.,20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96955,13OCT2016:00:00:00.000,10JAN2017:00:00:00.000,Y,N,,0.919561,0.953571,1,40,61,0.655737,1161013215,13OCT2016:00:00:00.000,23NOV2016:00:00:00.000,Y,41,0.928571,,Intermediate Co,Intermedia,OverallCourse,,101,,,,,,,,,216320,3,OverallCourse,23NOV2016:00:00:00.000,N,189,189,33,1,0,0,"The academic portion of the class seemed adequately paced, the labs seemed very fast paced and required greater knowledge than what I was equipped with in order to perform at a basic level.",20161013,13OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
28273,FAA28273,FLIGHT TEST PILOT/ENGINEERS TECHNICAL TRNG RECURRENT QUAL,90,AMA-200,AMA-260,COURSE,OAT,Y,N,,104954,25OCT2016:00:00:00.000,03NOV2016:00:00:00.000,Y,N,,1,,1,3,4,0.75,1170201055,01FEB2017:00:00:00.000,13FEB2017:00:00:00.000,Y,12,1,,Post Course,Student,Compliment,,104,,,,,,,,,225047,2,Compliment,13FEB2017:00:00:00.000,N,263,263,48,2,0,0,"I feel the classroom training could be better done by a well done eLMS course. Then we could travel there to just do the flying part, if desired. Most of the instructors were foreign and English was not their first language so several were very hard to understand",20161025,25OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50043,FAA50043,AIR TRAFFIC BASICS (TERMINAL),90,AMA-500,AMA-513,COURSE,RES,Y,N,,105273,07OCT2016:00:00:00.000,14NOV2016:00:00:00.000,Y,N,,0.989655,0.988095,1,25,39,0.641025,1170213020,13FEB2017:00:00:00.000,24FEB2017:00:00:00.000,Y,11,1,,Post Course,Student,Training,,103,,,,,,,,,226750,2,Training,24FEB2017:00:00:00.000,N,186,186,40,2,0,0,I feel that the course can be shortened by a week or two. With that the students may be able to acquire more time in the TSS lab which I feel that we didn't get enough of at the academy.,20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
15300089,FAA15300089,TARGETS INSTRUMENT PROCEDURE DESIGN FOR TERPS,90,AMA-800,AMA-800,COURSE,RES,Y,N,,106256,20OCT2016:00:00:00.000,21OCT2016:00:00:00.000,Y,N,,1,1,1,9,25,0.36,1161019314,19OCT2016:00:00:00.000,21OCT2016:00:00:00.000,Y,2,1,,End of Course,Resident,Instructor,,102,,,,,,,,,211731,2,Instructor,21OCT2016:00:00:00.000,N,159,159,21,2,0,0,Excellent presentation of the material with a loosely formatted style so that the specialists felt comfortable asking questions. Valuable training opportunity.,20161020,20OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161116459,16NOV2016:00:00:00.000,16NOV2016:00:00:00.000,Y,0,1,,Intermediate Co,Intermedia,OverallCourse,,101,,,,,,,,,215143,5,OverallCourse,16NOV2016:00:00:00.000,N,212,212,39,2,0,0,There is a lot of information presented in a small amount of time here in the Academics portion of the 50046 course. I feel like wake turbulence needs to be taught earlier and more in depth throughout the course.,20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000064,FAA21000064,GAAW PRACTICAL APPLICATIONS WORKSHOP #1,90,AMA-200,AMA-250,COURSE,RES,Y,N,,96298,28OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,1,1,1,25,30,0.833333,1161101180,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,,End of Course,Resident,Instructor,,102,,,,,,,,,213085,1,Instructor,01NOV2016:00:00:00.000,N,69,69,11,1,0,0,The instructor's knowledge and experience was an asset to the course.,20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50034,FAA50034,TERMINAL BASIC RADAR TRAINING,90,AMA-500,AMA-512,COURSE,RES,Y,N,,103284,18OCT2016:00:00:00.000,16NOV2016:00:00:00.000,Y,N,,0.981781,0.989556,0.954954,46,70,0.657142,1161020338,20OCT2016:00:00:00.000,14NOV2016:00:00:00.000,Y,25,1,,End of Course,Resident,Instructor,,102,,,,,,,,,214737,2,Instructor,14NOV2016:00:00:00.000,N,64,64,11,1,0,0,"Rob, Matt, and Jeff were excellent instructors as well as Perry.",20161018,18OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
10501,FAA10501,FACILITY INSTRUCTOR TRAINING,90,AMA-20,AMA-23,COURSE,RES,Y,N,,105497,19OCT2016:00:00:00.000,27OCT2016:00:00:00.000,Y,N,,1,1,1,21,30,0.7,1161019394,19OCT2016:00:00:00.000,27OCT2016:00:00:00.000,Y,8,1,,End of Course,Resident,Instructor,,102,,,,,,,,,212402,2,Instructor,27OCT2016:00:00:00.000,N,419,419,69,5,0,0,"Philip Mann did a great job teaching the material and engaging the class with questions and examples. Bill Young did a great job teaching the material, though it was drier in nature. Bill also used questions and examples but asked more rhetorical questions than Phil. Both instructo",20161019,19OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000134,FAA21000134,PRINCIPLES OF EVALUATION FOR GA OPS ASIS - HELICOPTER,90,AFS,AFS-60,COURSE,RES,Y,N,,101264,17OCT2016:00:00:00.000,21OCT2016:00:00:00.000,Y,N,,0.919354,0.910714,1,5,8,0.625,1161013250,13OCT2016:00:00:00.000,21OCT2016:00:00:00.000,Y,8,0.714285,,End of Course,Resident,OverallCourse,,101,,,,,,,,,211738,8,OverallCourse,21OCT2016:00:00:00.000,N,1049,1049,176,10,0,0,There should be computers provided by the FAA to be used in the classroom part of the course and not a requirement to bring assigned laptop computers by the student. This policy should be consistent with the policy for the classes at MMAC at OKC. This risks damage to the assigned c,20161017,17OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50143,FAA50143,AIR TRAFFIC BASICS (EN ROUTE),90,AMA-500,AMA-513,COURSE,RES,Y,N,,102967,03OCT2016:00:00:00.000,07NOV2016:00:00:00.000,Y,N,,0.949494,0.94186,1,16,18,0.888888,1161103257,03NOV2016:00:00:00.000,04NOV2016:00:00:00.000,Y,1,1,,End of Course,Resident,Instructor,,102,,,,,,,,,213711,5,Instructor,04NOV2016:00:00:00.000,N,322,322,60,4,0,1,I really enjoyed Kent because he was an en route instructor and gave amazing insight. Most of the instructors were from terminal so they could not give too much experience in the en route area outside of what was in the book. I felt like there wasn't a question about en route that,20161003,03OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000081,FAA21000081,EN ROUTE INSPECTION PROCEDURES,30,AMA-200,AMA-240,COURSE,RES,Y,N,,96296,25OCT2016:00:00:00.000,27OCT2016:00:00:00.000,Y,N,,1,1,1,24,30,0.8,1161128005,28NOV2016:00:00:00.000,13DEC2016:00:00:00.000,Y,15,1,,Post Course,Student,Compliment,,104,,,,,,,,,218269,1,Compliment,13DEC2016:00:00:00.000,N,83,83,14,1,0,0,very good course which adds to the knowledge needed while performing my job duties.,20161025,25OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000132,FAA21000132,INITIAL PROFESSIONALISM,90,AMA-200,AMA-230,COURSE,RES,Y,N,,103608,19OCT2016:00:00:00.000,24OCT2016:00:00:00.000,Y,N,,0.993403,1,0.981132,86,112,0.767857,1161024204,24OCT2016:00:00:00.000,24OCT2016:00:00:00.000,Y,0,1,,End of Course,Resident,Instructor,,102,,,,,,,,,211987,2,Instructor,24OCT2016:00:00:00.000,N,117,117,20,2,0,0,"The instructors are great, they kept the class engaged, carried us through the day. It was a fun learning experience.",20161019,19OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41911001,FAA41911001,ILS 420 INSTRUMENT LANDING SYSTEM,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104152,05OCT2016:00:00:00.000,17NOV2016:00:00:00.000,Y,N,,1,1,1,7,12,0.583333,1161117326,17NOV2016:00:00:00.000,17NOV2016:00:00:00.000,Y,0,1,,End of Course,Resident,Instructor,,102,,,,,,,,,215468,2,Instructor,17NOV2016:00:00:00.000,N,159,159,23,2,0,0,"The instructors were very knowledgeable on the subject matter. They were very approachable, they never made the students feel intimidated for asking questions.",20161005,05OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96950,04OCT2016:00:00:00.000,30DEC2016:00:00:00.000,Y,N,,0.90689,0.910447,1,39,68,0.573529,1161003221,03OCT2016:00:00:00.000,15NOV2016:00:00:00.000,Y,43,1,,Intermediate Co,Intermedia,Instructor,,102,,,,,,,,,214938,2,Instructor,15NOV2016:00:00:00.000,N,424,424,75,4,0,0,We were learning easy things very thoroughly but when it came to more difficult scenarios we didn't have a lot a practice scenarios with difficult problems. I feel like the practice scenarios could have been tougher. I feel like the EVAL is going to be much harder than anything we,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
